id,score,vdw,elec,desolv,bsa,total
strong-ibis-sand,-67.7376,-32.8504,-167.825,-1.32217,2523.98,-200.6754
quiet-ram-dust,-125.2238,-70.4044,-94.0855,-36.0023,2354.13,-164.48989999999998
azure-ox-onyx,-83.579,-49.0314,-22.3602,-30.0756,2039.99,-71.3916
swift-crane-jade,-15.9084,18.4914,-155.644,-3.27101,859.745,-137.1526
pale-hawk-stone,-45.6823,-31.0115,-14.0439,-11.862,1645.14,-45.055400000000006
young-shark-vine,-47.1994,-40.2694,-47.1391,2.49784,1550.79,-87.4085
frozen-lion-pine,-148.1548,-76.2256,-270.39,-17.8512,2429.08,-346.6156
swift-eagle-onyx,-74.5184,-49.5932,-99.3337,-5.05849,2355.53,-148.9269
silent-hawk-crystal,-82.0235,-40.8323,-183.584,-4.47436,1635.37,-224.4163
quick-heron-cedar,-31.9382,-41.9605,-12.3174,12.4858,1343.81,-54.2779
rough-vole-oak,-78.7933,-47.1077,-247.381,17.7906,2338.5,-294.4887
calm-moth-ruby,-61.8989,-48.1522,-20.4051,-9.66568,1569.37,-68.5573
small-kiwi-rose,-140.5647,-61.1578,-314.651,-16.4767,2610.6,-375.8088
young-zebra-ice,-86.9747,-47.6001,-156.33,-8.10862,1567.85,-203.9301
golden-heron-frost,-75.6002,-41.9503,-129.28,-7.79386,1901.79,-171.2303
green-crane-ash,-54.5371,-38.8228,-29.7675,-9.76077,1245.86,-68.5903
rapid-yak-crystal,-158.9066,-72.6373,-489.563,11.6433,2831.13,-562.2003
rough-kiwi-marble,-144.6857,-65.557,-482.688,17.4089,2838.73,-548.245
jade-cat-cloud,-137.6268,-71.6666,-418.524,17.7446,2611.96,-490.1906
solid-fox-iron,-149.9908,-73.9814,-415.337,7.05795,3051.33,-489.3184
hollow-zebra-flint,-64.7087,-46.4794,-84.6216,-1.30502,1566.35,-131.101
small-zebra-vine,-60.4934,-29.7461,12.9831,-33.3439,1331.88,-16.762999999999998
azure-panther-rose,-36.4828,-20.0995,-85.2953,0.675713,1448.64,-105.3948
silent-lion-lotus,-44.4338,4.04518,-171.524,-14.1742,1837.37,-167.47882
noble-ox-ash,-87.6618,-40.3153,-120.184,-23.3097,1621.74,-160.4993
violet-cat-iron,-86.9476,-54.1425,-174.436,2.08207,1929.72,-228.57850000000002
green-cat-ivy,-57.1431,-36.917,-33.7778,-13.4705,1039.43,-70.6948
wild-yak-cedar,-84.3233,-23.9163,-117.769,-36.8532,2392.01,-141.6853
shy-bear-ember,-35.1838,-19.975,-45.4313,-6.12258,934.329,-65.4063
silent-ibis-plume,-84.5653,-73.138,-57.2615,0.0249528,2687.62,-130.3995
green-otter-cypress,-99.0433,-53.0251,-296.299,13.2416,2265.96,-349.3241
shy-fox-fern,-94.4741,-66.1504,-157.774,3.23113,1854.98,-223.9244
dark-boar-willow,-69.4848,-66.1405,-93.8083,15.4174,2806.68,-159.9488
deep-owl-orchid,-164.0176,-66.5797,-392.545,-18.9289,2843.85,-459.1247
dark-otter-lotus,-170.8969,-67.0303,-386.249,-26.6168,2622.68,-453.27930000000003
soft-swan-plume,-144.1284,-59.3693,-331.923,-18.3745,2871.61,-391.2923
gentle-kiwi-willow,-58.4878,-38.0509,-116.88,2.93908,1719.95,-154.9309
vast-lynx-thorn,-125.8672,-80.3283,-203.315,-4.87592,3931.27,-283.6433
silent-vole-rose,-47.4404,-47.6675,-94.0402,19.0351,1933.8,-141.7077
misty-deer-crystal,-96.8293,-42.5206,-334.3,12.5513,2943.47,-376.8206
silver-ibis-pearl,-72.106,-47.272,-88.0277,-7.22844,1906.28,-135.2997
pale-yak-dust,-142.9174,-99.4738,-274.477,11.4518,3176.82,-373.95079999999996
deep-panda-pearl,-152.5717,-66.7163,-407.199,-4.41558,2844.67,-473.9153
quick-goat-marble,-49.6568,-36.1383,-98.5972,6.20093,1917.43,-134.7355
quick-dove-thorn,-37.6251,-22.8052,-136.469,12.4739,1125.57,-159.2742
soft-falcon-orchid,-42.4665,-30.4559,0.357543,-12.0821,1273.94,-30.098357
crimson-yak-cypress,-36.8394,-30.9513,-45.6361,3.23907,1471.87,-76.5874
calm-boar-cloud,-57.2894,-36.825,-132.778,6.09121,1888.88,-169.603
frozen-gecko-granite,-80.4616,-30.6772,-253.597,0.935045,2695.49,-284.2742
amber-orca-wave,-127.6937,-35.4015,-389.648,-14.3626,2681.05,-425.0495
dark-dove-bronze,-144.6123,-72.5728,-442.052,16.3709,2903.5,-514.6248
silent-bear-clay,-48.6823,-38.17,-52.3176,-0.0487424,2128.62,-90.4876
crimson-otter-bronze,-84.4188,-56.107,-234.809,18.65,2998.05,-290.916
young-wolf-plume,-153.238,-108.334,-96.3525,-25.6335,4578.35,-204.68650000000002
vast-vole-cedar,-66.217,-43.5502,-177.477,12.8286,2230.04,-221.0272
silent-ox-pearl,-126.6131,-82.6347,-273.454,10.7124,4364.54,-356.0887
deep-fox-quartz,-110.4075,-63.4819,-166.789,-13.5678,2605.47,-230.27089999999998
radiant-mole-wave,-186.5464,-62.6683,-403.178,-43.2425,3078.61,-465.8463
wild-gecko-vine,-180.167,-90.301,-285.996,-32.6668,2882.97,-376.29699999999997
bright-tiger-crystal,-133.2579,-84.8946,-86.9399,-30.9753,3142.79,-171.8345
solid-orca-pearl,-237.2988,-113.677,-291.284,-65.365,3428.23,-404.961
mellow-bee-lotus,-174.4665,-56.882,-371.298,-43.3249,2597.96,-428.18
golden-bee-opal,-169.7193,-47.3675,-446.181,-33.1156,2979.68,-493.5485
rough-bear-granite,-160.5117,-31.5412,-306.21,-67.7285,3114.31,-337.7512
deep-toad-ash,-173.1984,-44.3707,-435.895,-41.6487,3018.05,-480.2657
golden-dove-fern,-131.8729,-50.8997,-344.003,-12.1726,2365.09,-394.9027
quiet-moth-clay,-169.5958,-75.7411,-310.695,-31.7157,3241.21,-386.4361
brisk-seal-snow,-142.4522,-80.5705,-352.942,8.70673,2639.04,-433.5125
amber-toad-fern,-84.3221,-62.7985,-184.597,15.3958,2654.26,-247.3955
solid-bear-ruby,-149.9101,-76.4463,-245.919,-24.28,2591.17,-322.3653
calm-ox-moss,-104.8084,-66.0082,-66.6592,-25.4684,2713.69,-132.6674
deep-cobra-clay,-96.1129,-49.6007,-163.772,-13.7578,1773.45,-213.3727
amber-eagle-ember,-91.154,-9.5907,-253.112,-30.9409,2471.83,-262.7027
misty-panda-cloud,-42.9925,5.36153,-158.832,-16.5876,2694.28,-153.47047
pale-toad-topaz,-67.4273,-35.1395,-61.0585,-20.0761,1375.66,-96.19800000000001
small-orca-plume,-143.1635,-52.8231,-260.615,-38.2174,2819.58,-313.4381
swift-bear-cloud,-81.7788,11.3883,-352.47,-22.6731,2854.59,-341.0817
amber-ox-plume,-91.7697,-59.9304,-105.219,-10.7955,2150.59,-165.14939999999999
green-lion-fern,-146.7905,-36.5072,-490.019,-12.2795,2829.26,-526.5262
quick-ibis-frost,-150.2054,-58.1715,-258.468,-40.3403,2788.55,-316.6395
frozen-raven-topaz,-185.4372,-105.482,-15.7196,-76.8113,3731.46,-121.2016
noble-fox-cedar,-88.3092,-53.1309,-204.674,5.75649,1860.39,-257.8049
misty-moth-ruby,-70.0061,-43.1354,-30.5219,-20.7663,2319.42,-73.65729999999999
radiant-ant-ruby,-207.0059,-93.6518,-353.516,-42.6509,5957.31,-447.1678
gentle-quail-pine,-110.8039,-58.3415,-209.474,-10.5676,2253.48,-267.8155
crimson-swan-rose,-139.1334,-85.8943,-193.355,-14.5681,4299.32,-279.2493
quiet-crane-ice,-64.1349,-33.0235,-28.1175,-25.4879,1706.7,-61.141
young-shark-flint,-70.4048,-33.4326,-66.2205,-23.7281,2453.33,-99.6531
small-gecko-stone,-117.2262,-84.9918,-95.5613,-13.1221,2235.22,-180.5531
young-otter-maple,-102.6424,-23.1203,-397.408,-0.04050392,2888.74,-420.5283
noble-crow-fern,-105.6545,-79.2872,-167.904,7.21349,3014.14,-247.19119999999998
scarlet-cat-ice,-33.9764,-40.7956,-24.7154,11.7623,1486.71,-65.511
gentle-quail-maple,-67.3979,-25.7311,-118.099,-18.047,2331.5,-143.83010000000002
crimson-wolf-ruby,-17.2635,-20.5111,-70.729,17.3934,1495.18,-91.2401
frozen-gecko-rose,-126.5405,-80.9807,-91.045,-27.3508,2432.85,-172.0257
young-heron-ice,-24.62,-19.0467,-33.3001,1.08671,952.683,-52.3468
quick-ram-quartz,-93.5895,-52.4139,-170.544,-7.06677,2318.65,-222.9579
rapid-cobra-moss,-69.1743,-50.5875,-86.6882,-1.24912,1996.13,-137.2757
violet-panther-iron,-110.8168,-65.8945,-220.527,-0.816946,2408.96,-286.4215
crimson-ram-ivy,-28.6131,-3.70656,-39.4579,-17.015,1525.46,-43.164460000000005
steady-gecko-snow,-108.338,-45.3253,-431.517,23.2907,1756.8,-476.8423
jade-vole-quartz,-154.1374,-95.9767,-226.778,-12.8051,4550.95,-322.75469999999996
mellow-ram-rose,-94.7173,-69.9514,-110.882,-2.58952,2285.95,-180.8334
calm-tiger-pearl,-127.7782,-70.5734,-421.383,27.0718,3653.87,-491.9564
rapid-bear-reed,-67.7902,-21.878,-241.345,2.3568,2734.41,-263.223
rough-deer-rose,-128.274,-66.5518,-219.138,-17.8946,2562.73,-285.6898
swift-ibis-cypress,-124.0696,-68.7199,-222.388,-10.8721,2649.76,-291.1079
vast-moth-rose,-56.0415,-28.2695,-192.191,10.6662,2489.17,-220.4605
young-ram-rose,-197.4898,-89.1369,-472.872,-13.7785,3829.39,-562.0089
steady-yak-dust,-145.4834,-64.2103,-231.903,-34.8925,3982.41,-296.1133
mellow-zebra-orchid,-98.7798,-47.8271,-116.993,-27.5541,2124.85,-164.8201
amber-tiger-dust,-118.7968,-59.1648,-161.898,-27.2524,3726.01,-221.06279999999998
noble-cat-pearl,-201.6684,-85.6566,-418.465,-32.3188,3621.96,-504.12159999999994
soft-dove-cedar,-206.1824,-102.879,-536.944,4.08536,4382.24,-639.823
quiet-panda-willow,-226.257,-92.8924,-477.064,-37.9518,3782.87,-569.9564
crimson-deer-cypress,-119.9201,-57.717,-200.401,-22.1229,3926.38,-258.118
strong-goat-ivy,-165.4883,-102.82,-240.067,-14.6549,3616.79,-342.887
swift-ibis-pearl,-100.9763,-39.1873,-155.777,-30.6336,3269.79,-194.96429999999998
silent-panda-oak,-130.2232,-85.0506,-267.419,8.3112,3240.57,-352.4696
lunar-boar-willow,-101.9427,-60.1439,-75.8643,-26.6259,4415.64,-136.0082
shy-goat-leaf,-35.0604,-39.4268,23.5137,-0.336306,1282.9,-15.9131
deep-ox-reed,-184.9784,-150.29,-201.063,5.52418,5244.33,-351.35299999999995
shy-yak-ivy,-81.3903,-67.5798,-57.5058,-2.3093,2872.4,-125.0856
scarlet-mole-ruby,-334.9489,-241.867,-128.861,-67.3097,9304.03,-370.72799999999995
green-raven-crystal,-206.6935,-124.206,-195.78,-43.3315,6430.78,-319.986
pale-goat-granite,-159.1288,-57.6804,-348.784,-31.6916,6323.56,-406.4644
ivory-toad-lava,-204.7804,-141.989,-51.6159,-52.4682,5413.33,-193.60490000000001
lunar-quail-orchid,-34.9866,-38.0301,-39.4614,10.9358,2081.07,-77.4915
silver-dove-sand,-26.8314,-30.4274,-160.289,35.6538,2087.19,-190.7164
golden-vole-ash,-253.1453,-160.665,-223.244,-47.8315,6202.74,-383.909
swift-mole-ivy,-141.3268,-110.874,-118.87,-6.67878,3389.43,-229.744
dark-raven-frost,-92.3534,-50.0137,-216.089,0.878112,1721.17,-266.1027
quiet-crane-pine,-67.9299,-35.581,-91.3797,-14.073,1687.64,-126.9607
azure-owl-jade,-118.6341,-72.0076,-152.156,-16.1953,2607.13,-224.1636
young-vole-lotus,-66.4401,-36.5346,-79.8967,-13.9262,2325.73,-116.4313
small-gecko-reed,-32.6654,-28.4653,-17.1195,-0.776205,1274.11,-45.5848
frozen-otter-oak,-62.6729,-47.084,-131.781,10.7673,1717.73,-178.865
azure-tiger-opal,-65.3728,-33.4218,-184.11,4.87103,1403.79,-217.5318
quick-otter-birch,-55.0881,-10.9353,-118.113,-20.5302,2438.68,-129.0483
hollow-ox-ivy,-41.1883,-32.8723,-42.9009,0.264163,1793.25,-75.7732
radiant-bee-iron,-154.5974,-62.0857,-339.076,-24.6965,2992.23,-401.1617
pale-bear-ruby,-114.9926,-82.3806,-24.5513,-27.7017,3798.67,-106.9319
mellow-panda-jade,-123.6754,-77.7619,-162.406,-13.4323,2934.85,-240.1679
brisk-crow-birch,-172.5781,-92.301,-337.728,-12.7315,3970.49,-430.029
vast-fox-stone,-112.3995,-96.885,-36.032,-8.30812,4249.45,-132.917
bright-wolf-ember,-139.0164,-73.6643,-269.323,-11.4875,2747.65,-342.9873
calm-panda-moss,-175.3691,-114.739,-163.769,-27.8763,5328.88,-278.50800000000004
solid-crow-onyx,-199.8672,-115.675,-118.161,-60.56,4836.7,-233.836
amber-crane-flint,-254.7836,-166.725,-234.864,-41.0858,5838.84,-401.589
scarlet-ox-stone,-130.8158,-77.1717,-128.724,-27.8993,4593.61,-205.89569999999998
mellow-goat-snow,-118.1711,-70.4323,-101.496,-27.4396,2105.06,-171.92829999999998
brisk-goat-bronze,-28.1129,-12.4614,-63.509,-2.94973,1197.64,-75.9704
radiant-ram-plume,-95.7738,-38.5562,-112.29,-34.7596,2068.44,-150.8462
violet-orca-pine,-92.5212,-54.4442,-49.9444,-28.0881,1576.95,-104.3886
shy-dove-opal,-182.7109,-78.3456,-162.461,-71.8731,4277.97,-240.8066
violet-cat-ruby,-144.0016,-71.2306,-286.735,-15.424,2190.46,-357.9656
rough-owl-iron,-112.6796,-59.5728,-239.692,-5.16836,2531.76,-299.26480000000004
quiet-crane-wave,-44.9258,-42.8032,9.2947,-3.98154,1422.41,-33.5085
noble-zebra-crystal,-145.9974,-98.4031,-137.782,-20.0379,2623.49,-236.1851
calm-bear-orchid,-68.1728,-36.4193,-80.7141,-15.6107,1296.02,-117.1334
dark-ibis-ash,-51.6365,-24.7358,-48.0775,-17.2852,1564.42,-72.8133
rapid-owl-lava,-113.1277,-60.9964,-194.02,-13.3273,1776.45,-255.0164
steady-kiwi-marble,-76.9898,-34.5571,-186.765,-5.07969,1401.43,-221.32209999999998
rough-jaguar-fern,-86.3221,-26.7978,-77.4573,-44.0328,1969.12,-104.2551
ivory-swan-snow,-157.7844,-75.8572,-88.6992,-64.1874,3375.35,-164.5564
lunar-vole-willow,-211.719,-125.974,-185.263,-48.6924,4911.77,-311.237
quick-ox-thorn,-38.1956,-23.8637,-10.5183,-12.2282,1198.75,-34.382000000000005
gentle-hawk-pine,-57.9552,-45.0854,-15.2035,-9.82905,1766.62,-60.2889
deep-lion-rose,-87.1699,-55.8727,-48.5183,-21.5935,2493.82,-104.391
quiet-toad-ruby,-84.5929,-57.3018,-91.5607,-8.97896,2517.56,-148.8625
bright-raven-fern,-69.4331,-35.6425,-68.761,-20.0384,2394.93,-104.4035
ivory-deer-bronze,-42.0829,-23.1663,-10.1451,-16.8876,1368.3,-33.3114
steady-vole-iron,-125.8688,-102.392,-15.2703,-20.4227,3395.55,-117.6623
amber-bear-reed,-52.3505,-33.5018,-20.1585,-14.817,1647.99,-53.66030000000001
solid-zebra-wave,-66.8931,-40.3959,-37.5761,-18.982,1605.91,-77.972
calm-orca-crystal,-54.9836,-34.6373,-31.9133,-13.9636,1373.81,-66.5506
young-panda-clay,-138.3944,-60.0912,-251.871,-27.929,2343.21,-311.9622
swift-crow-rose,-115.7023,-44.6389,-233.17,-24.4294,2684.73,-277.8089
deep-ant-lotus,-141.4904,-50.6775,-288.707,-33.0715,2752.21,-339.3845
brisk-bear-oak,-126.9727,-58.8861,-166.789,-34.7288,2582.74,-225.6751
soft-gecko-thorn,-138.9641,-64.6886,-362.957,-1.68406,2791.5,-427.6456
green-yak-crystal,-108.9293,-34.0294,-249.61,-24.9779,2202.54,-283.6394
noble-boar-vine,-96.9734,-18.9638,-254.227,-27.1642,2597.77,-273.1908
lunar-crow-cypress,-144.6394,-61.8703,-239.819,-34.8053,2629.81,-301.6893
jade-otter-wave,-116.4289,-46.4228,-311.306,-7.74491,2576.95,-357.7288
brisk-wolf-wave,-70.3299,-27.7201,-60.1735,-30.5751,2049.95,-87.89359999999999
soft-dove-dust,-130.3895,-68.1134,-244.125,-13.4511,2633.62,-312.2384
hollow-goat-crystal,-125.8203,-57.3915,-226.128,-23.2032,2152.35,-283.5195
calm-heron-cedar,-132.7633,-75.1031,-310.192,4.37817,2565.57,-385.2951
hollow-crane-onyx,-95.4349,-29.1661,-312.442,-3.78036,2561.2,-341.60810000000004
mellow-raven-ivy,-187.3188,-83.7931,-468.138,-9.89815,3253.23,-551.9311
hollow-jaguar-bronze,-185.0015,-70.6343,-476.238,-19.1196,2760.81,-546.8723
strong-vole-snow,-141.2873,-77.9988,-263.789,-10.5307,3239.23,-341.7878
rough-ibis-orchid,-172.9511,-60.2004,-468.409,-19.0689,3557.09,-528.6094
hollow-bear-dust,-130.4373,-49.0789,-361.307,-9.09699,3288.07,-410.3859
crimson-vole-birch,-160.6817,-52.3123,-455.801,-17.2092,3232.77,-508.1133
quiet-lion-clay,-134.9186,-17.8302,-536.976,-9.69323,3134.45,-554.8062
hollow-quail-frost,-88.933,-35.4072,-247.564,-4.01297,3225.76,-282.9712
quick-panda-wave,-179.7314,-91.1611,-341.054,-20.3595,3284.79,-432.2151
quiet-mole-onyx,-133.9393,-36.172,-426.414,-12.4845,4215.6,-462.586
jade-bee-clay,-100.2181,-81.0252,-230.551,26.9173,3915.97,-311.5762
deep-bear-onyx,-71.1992,-74.7623,-80.4795,19.659,2634.92,-155.2418
strong-swan-cypress,-122.894,-81.5585,-163.012,-8.73315,3184.14,-244.57049999999998
hollow-ibis-jade,-148.8134,-104.518,-201.44,-4.00744,3259.54,-305.95799999999997
deep-shark-pine,-95.6857,-69.1607,-191.385,11.752,2975.53,-260.5457
rapid-falcon-vine,-180.072,-111.087,-356.244,2.26379,3632.16,-467.331
quick-lynx-granite,-129.8675,-66.1605,-368.878,10.0686,3048.13,-435.0385
pale-orca-topaz,-65.0961,-55.6628,-41.5977,-1.11372,1623.65,-97.26050000000001
quiet-dove-iron,-113.8177,-55.1563,-312.504,3.83937,3335.76,-367.6603
quiet-mole-lava,-76.0426,-33.6952,-178.956,-6.55617,1287.3,-212.6512
swift-moth-granite,-150.1803,-79.1577,-449.479,18.8732,3218.96,-528.6367
vast-kiwi-willow,-45.7565,-42.2604,-83.6786,13.2396,2288.57,-125.939
azure-quail-ash,-127.624,-78.13,-231.57,-3.17996,3264.49,-309.7
strong-yak-dust,-51.9669,-36.9413,-212.771,27.5286,2521.17,-249.71229999999997
bright-moth-granite,-180.2125,-87.1607,-149.427,-63.1664,3400.07,-236.58769999999998
bright-bear-maple,-105.567,-40.8652,-268.853,-10.9312,3038.94,-309.7182
violet-ram-topaz,-24.3415,-12.2604,-97.106,7.34014,621.281,-109.3664
silent-orca-stone,-101.0228,-45.8517,-122.294,-30.7123,2029.37,-168.1457
green-crane-jade,-197.9396,-108.344,-321.15,-25.3656,4537.52,-429.49399999999997
lunar-vole-wave,-137.6043,-78.6517,-109.429,-37.0668,2807.15,-188.0807
scarlet-bat-moss,-94.2828,-65.6983,-37.6293,-21.0586,2398.09,-103.3276
steady-panther-dust,-41.7898,-20.2353,-44.9478,-12.5649,1333.85,-65.1831
noble-bee-rose,-116.6856,-57.2914,-106.482,-38.0978,3289.01,-163.7734
gentle-tiger-willow,-45.586,-40.4174,-71.8262,9.19664,2531.24,-112.2436
azure-seal-opal,-101.6619,-41.6049,-81.6448,-43.728,3014.29,-123.2497
gentle-bison-lotus,-102.7053,-60.5558,-185.916,-4.9663,2606.68,-246.4718
jade-ram-ruby,-121.7173,-54.3776,-191.655,-29.0087,3262.79,-246.0326
misty-cobra-lava,-213.0204,-138.684,-53.295,-63.6774,5677.55,-191.97899999999998
ivory-quail-granite,-176.162,-94.1407,-55.5264,-70.916,3212.23,-149.6671
crimson-otter-onyx,-137.5558,-74.9379,-295.863,-3.44532,3303.6,-370.8009
misty-eagle-stone,-74.4205,-10.6174,-179.484,-27.9063,2976.25,-190.1014
strong-shark-maple,-148.1101,-96.3731,-76.1293,-36.5111,4123.42,-172.5024
noble-bison-cloud,-67.351,-42.7851,-32.6007,-18.0458,1951.13,-75.3858
young-goat-ember,-237.2451,-129.151,-178.222,-72.4497,5373.48,-307.37300000000005
radiant-kiwi-ice,-137.8963,-66.359,-213.229,-28.8915,4283.19,-279.588
dark-vole-willow,-110.7814,-80.3421,-70.9207,-16.2552,2593.7,-151.2628
crimson-eagle-topaz,-151.7764,-108.558,-102.635,-22.6914,3977.02,-211.193
violet-vole-leaf,-92.1616,-73.9883,-54.983,-7.17674,2963.29,-128.97129999999999
deep-bear-snow,-94.1291,-64.5356,-80.7639,-13.4407,2471.49,-145.29950000000002
wild-bee-dust,-59.2788,-39.9747,-50.2462,-9.25484,4040.54,-90.2209
calm-goat-plume,-69.1911,-25.6513,-204.103,-2.71923,2808.34,-229.7543
amber-boar-plume,-135.2681,-68.1956,-336.262,0.179924,5781.06,-404.4576
vast-toad-orchid,-58.4091,-22.0417,-126.721,-11.0232,3420.43,-148.7627
brisk-vole-willow,-121.5004,-3.43007,-457.559,-26.5585,7918.43,-460.98907
silver-goat-jade,-66.3692,12.2431,-267.643,-25.0837,6253.38,-255.39989999999997
amber-jaguar-frost,-112.6401,-85.2201,-66.8378,-14.0524,4605.46,-152.05790000000002
azure-otter-plume,-172.9935,-100.388,-173.021,-38.0013,4689.2,-273.409
silver-panda-thorn,-121.4495,-67.4202,-254.853,-3.0587,5265.83,-322.2732
young-vole-snow,-101.7881,-58.0238,-108.886,-21.9871,3362.29,-166.9098
dark-zebra-crystal,-116.9641,-67.9453,-174.317,-14.1554,3669.69,-242.2623
hollow-mole-cedar,-207.9295,-134.644,-160.252,-41.2351,5721.21,-294.896
silver-eagle-willow,-133.1786,-22.3462,-311.538,-48.5248,4987.72,-333.8842
soft-shark-granite,-155.3539,-121.926,-164.819,-0.464071,4197.81,-286.745
soft-cobra-clay,-119.9179,-103.347,3.53523,-17.2779,3904.46,-99.81177
rapid-tiger-vine,-222.1392,-131.158,-266.429,-37.6954,4797.72,-397.587
golden-boar-ash,-81.4,-48.8029,-170.355,1.47391,2788.17,-219.15789999999998
calm-boar-vine,-202.6091,-110.771,-397.263,-12.3855,4914.92,-508.034
crimson-shark-onyx,-174.5585,-91.9276,-272.918,-28.0473,3767.28,-364.8456
solid-otter-cypress,-269.7479,-145.436,-502.84,-23.7439,6085.57,-648.276
ivory-ant-rose,-59.6751,-38.7883,-25.3573,-15.8153,1465.69,-64.1456
quick-dove-sand,-60.767,-29.6492,-34.8098,-24.1558,1608.19,-64.459
pale-lion-ash,-73.8537,-40.5934,-21.7023,-28.9198,1728.23,-62.295700000000004
quiet-panther-lava,-34.726,-26.8387,-15.807,-4.72591,1265.04,-42.6457
strong-tiger-cypress,-19.1373,-7.87817,4.45142,-12.1494,835.816,-3.42675
wild-goat-birch,-119.0617,-77.0134,-105.292,-20.9899,2684.81,-182.30540000000002
frozen-crane-ivy,-82.2141,-50.4205,-60.8655,-19.6205,3137.39,-111.286
crimson-zebra-lava,-50.439,-11.1468,-125.62,-14.1682,1652.28,-136.76680000000002
swift-gecko-flint,-123.9496,-91.141,-142.388,-4.331,3053.81,-233.529
green-wolf-jade,-45.8111,-13.3631,-45.889,-23.2702,1659.41,-59.2521
soft-jaguar-opal,-182.1517,-114.24,-184.083,-31.0951,4081.44,-298.323
rough-crane-fern,-73.8157,-38.8654,-57.5392,-23.4425,3030.0,-96.4046
green-bear-lava,-125.8138,-81.9507,-53.6856,-33.126,3386.32,-135.6363
shy-gecko-maple,-176.1786,-99.0533,-198.65,-37.3953,3624.9,-297.7033
ivory-boar-granite,-174.4775,-113.115,-155.011,-30.3603,3501.83,-268.126
vast-ibis-maple,-157.9185,-85.5365,-120.735,-48.235,3220.01,-206.2715
small-lynx-willow,-166.022,-102.83,-164.768,-30.2384,3947.6,-267.598
rapid-dove-iron,-174.5795,-72.1284,-234.449,-55.5613,4447.86,-306.5774
scarlet-mole-jade,-107.2352,-36.9118,-222.582,-25.807,3409.97,-259.49379999999996
azure-cat-ruby,-149.5848,-100.646,-80.3012,-32.8786,4964.5,-180.9472
azure-cat-moss,-66.3807,-33.521,-262.968,19.7339,1938.08,-296.48900000000003
dark-bee-bronze,-61.5198,-32.4749,-92.7106,-10.5028,2776.16,-125.18549999999999
frozen-swan-ivy,-133.0641,-75.1631,-375.883,17.2756,3609.37,-451.04609999999997
quiet-bison-birch,5.8032,41.2932,-229.543,10.4186,2914.04,-188.2498
shy-ibis-moss,-143.4155,-81.802,-157.663,-30.0809,3373.69,-239.46500000000003
frozen-crow-snow,-62.5056,-26.0153,-168.354,-2.81952,1374.05,-194.3693
strong-ibis-orchid,-101.3057,-55.4257,-192.971,-7.28583,3675.12,-248.3967
shy-boar-cloud,-164.4784,-93.9379,-391.513,7.76214,3992.61,-485.4509
silver-panda-clay,-199.7138,-118.561,-208.121,-39.5286,7265.35,-326.682
shy-wolf-flint,-57.4334,-28.2317,-219.955,14.7893,1766.0,-248.1867
strong-kiwi-fern,-88.244,-54.8228,-330.224,32.6236,2407.27,-385.04679999999996
brisk-kiwi-bronze,-93.9096,-34.0336,-249.851,-9.90583,2571.3,-283.8846
noble-toad-cedar,-43.7132,-39.5368,0.729738,-4.32237,2225.7,-38.807062
brisk-kiwi-opal,-214.0723,-123.968,-240.032,-42.0979,5474.75,-364.0
misty-cobra-quartz,-73.8434,-41.5154,-265.601,20.7922,2499.63,-307.1164
dark-bison-opal,-224.6347,-151.262,-344.722,-4.42827,6083.57,-495.984
violet-mole-birch,-56.5557,3.02722,-409.813,22.3797,2487.24,-406.78578
crimson-owl-cedar,-114.6767,-66.0183,-229.931,-2.67217,2436.48,-295.9493
golden-owl-willow,-95.3497,-64.1812,-234.274,15.6863,2611.81,-298.4552
green-orca-pearl,-100.2348,-64.1282,-144.937,-7.11924,2473.43,-209.0652
gentle-bear-reed,-114.1818,-73.1969,-236.673,6.34967,2717.13,-309.86990000000003
shy-moth-ash,-155.5858,-72.7462,-548.555,26.8714,3849.82,-621.3012
green-raven-quartz,-143.4145,-93.4783,-328.073,15.6784,3242.08,-421.55129999999997
